Date,Symbol,Name,Open
2022-05-03 00:00:00-04:00,BRK-B,Berkshire Hathaway Inc.,319.4200134277344
2022-05-03 00:00:00-04:00,JPM-PC,JPMorgan Chase & Co.,23.633838653564453
2022-05-03 00:00:00-04:00,V,Visa Inc.,211.93612015704113
2022-05-03 00:00:00-04:00,JPM,JPMorgan Chase & Co.,117.59780425813094
2022-05-03 00:00:00-04:00,MA,Mastercard Incorporated,359.3073406741535
2022-07-05 00:00:00-04:00,BRK-B,Berkshire Hathaway Inc.,274.20001220703125
2022-07-05 00:00:00-04:00,JPM-PC,JPMorgan Chase & Co.,24.69592556068177
2022-07-05 00:00:00-04:00,V,Visa Inc.,195.06413540988103
2022-07-05 00:00:00-04:00,JPM,JPMorgan Chase & Co.,108.13407316755661
2022-07-05 00:00:00-04:00,MA,Mastercard Incorporated,311.1035283362867
2022-09-02 00:00:00-04:00,BRK-B,Berkshire Hathaway Inc.,284.8399963378906
2022-09-02 00:00:00-04:00,JPM-PC,JPMorgan Chase & Co.,24.593580479562107
2022-09-02 00:00:00-04:00,V,Visa Inc.,201.5936855793806
2022-09-02 00:00:00-04:00,JPM,JPMorgan Chase & Co.,113.11272340277596
2022-09-02 00:00:00-04:00,MA,Mastercard Incorporated,327.8322109105453
2022-11-02 00:00:00-04:00,BRK-B,Berkshire Hathaway Inc.,293.0400085449219
2022-11-02 00:00:00-04:00,JPM-PC,JPMorgan Chase & Co.,24.004689940081406
2022-11-02 00:00:00-04:00,V,Visa Inc.,204.8997980281827
2022-11-02 00:00:00-04:00,JPM,JPMorgan Chase & Co.,125.72729882971737
2022-11-02 00:00:00-04:00,MA,Mastercard Incorporated,330.36470508034546
2023-01-04 00:00:00-05:00,BRK-B,Berkshire Hathaway Inc.,312.0
2023-01-04 00:00:00-05:00,JPM-PC,JPMorgan Chase & Co.,24.78316695050108
2023-01-04 00:00:00-05:00,V,Visa Inc.,209.21023625234446
2023-01-04 00:00:00-05:00,JPM,JPMorgan Chase & Co.,133.94168056985947
2023-01-04 00:00:00-05:00,MA,Mastercard Incorporated,350.27112770158203
2023-03-02 00:00:00-05:00,BRK-B,Berkshire Hathaway Inc.,303.6600036621094
2023-03-02 00:00:00-05:00,JPM-PC,JPMorgan Chase & Co.,25.239999771118164
2023-03-02 00:00:00-05:00,V,Visa Inc.,217.88999938964844
2023-03-02 00:00:00-05:00,JPM,JPMorgan Chase & Co.,141.13239937222792
2023-03-02 00:00:00-05:00,MA,Mastercard Incorporated,353.0760977978706
